ENCFF419SVN	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR000ECQ	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				SUPT20H-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF540RUA	23798	ENCODE Processing Pipeline	66f242e71c7171f5991a4a7ce9b9850b		https://www.encodeproject.org/files/ENCFF419SVN/@@download/ENCFF419SVN.bigBed	GRCh38			released	low read depth, borderline replicate concordance, inconsistent platforms, control low read depth, low read length, moderate library complexity, mild to moderate bottlenecking	biological replicates with identical biosample		
ENCFF545MSE	bigWig	signal p-value	ENCSR219MKK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				DEK-human	DNA					False	2016-04-21	ENCODE				2							ENCFF714ZPY, ENCFF855UFW	526725591	ENCODE Processing Pipeline	69b043dcd283cc2ab9345a73317be7bd		https://www.encodeproject.org/files/ENCFF545MSE/@@download/ENCFF545MSE.bigWig	GRCh38			released	low read length, low read depth			
ENCFF892PHF	bigWig	signal p-value	ENCSR219MKK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				DEK-human	DNA					False	2016-04-21	ENCODE				1							ENCFF459QXO, ENCFF775QWE	433286975	ENCODE Processing Pipeline	c4859a03346ce9e0b617a4d0ce9c1383		https://www.encodeproject.org/files/ENCFF892PHF/@@download/ENCFF892PHF.bigWig	GRCh38			released	low read length, low read depth			
ENCFF908FVN	bigWig	signal p-value	ENCSR219MKK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				DEK-human	DNA					False	2016-04-21	ENCODE				1, 2							ENCFF459QXO, ENCFF714ZPY, ENCFF775QWE, ENCFF855UFW	917971181	ENCODE Processing Pipeline	6d03360acfcec13012380d48fae66b3e		https://www.encodeproject.org/files/ENCFF908FVN/@@download/ENCFF908FVN.bigWig	GRCh38			released	low read length, low read depth			
ENCFF125LIA	bigWig	fold change over control	ENCSR219MKK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				DEK-human	DNA					False	2016-04-21	ENCODE				1							ENCFF459QXO, ENCFF775QWE	299288753	ENCODE Processing Pipeline	cf098c8bf018d8ad1fcb9c823fd8f738		https://www.encodeproject.org/files/ENCFF125LIA/@@download/ENCFF125LIA.bigWig	GRCh38			released	low read length, low read depth			
ENCFF848CWD	bigWig	fold change over control	ENCSR219MKK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				DEK-human	DNA					False	2016-04-21	ENCODE				2							ENCFF714ZPY, ENCFF855UFW	482214408	ENCODE Processing Pipeline	236c3e5b49f410518d5421b928ab86e3		https://www.encodeproject.org/files/ENCFF848CWD/@@download/ENCFF848CWD.bigWig	GRCh38			released	low read length, low read depth			
ENCFF602TFL	bigWig	fold change over control	ENCSR219MKK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				DEK-human	DNA					False	2016-04-21	ENCODE				1, 2							ENCFF459QXO, ENCFF714ZPY, ENCFF775QWE, ENCFF855UFW	910172123	ENCODE Processing Pipeline	a0efc84843ffeef659b6d1fa3759f752		https://www.encodeproject.org/files/ENCFF602TFL/@@download/ENCFF602TFL.bigWig	GRCh38			released	low read length, low read depth			
ENCFF307PVL	bigBed narrowPeak	peaks and background as input for IDR	ENCSR219MKK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				DEK-human	DNA					False	2016-04-21	ENCODE				1							ENCFF060SNH	10678205	ENCODE Processing Pipeline	85517452eb163ba66f57ef0a11eea992		https://www.encodeproject.org/files/ENCFF307PVL/@@download/ENCFF307PVL.bigBed	GRCh38			released	low read length, low read depth			
ENCFF822NVU	bigBed narrowPeak	peaks and background as input for IDR	ENCSR219MKK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				DEK-human	DNA					False	2016-04-21	ENCODE				2							ENCFF326XPC	13198863	ENCODE Processing Pipeline	46d2a1d089e9eca98a5713a187c06163		https://www.encodeproject.org/files/ENCFF822NVU/@@download/ENCFF822NVU.bigBed	GRCh38			released	low read length, low read depth			
ENCFF519PMH	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR219MKK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				DEK-human	DNA					False	2016-04-21	ENCODE				1, 2							ENCFF271QKH	292050	ENCODE Processing Pipeline	d9b0a3f73ca71f27234c683372e4083c		https://www.encodeproject.org/files/ENCFF519PMH/@@download/ENCFF519PMH.bigBed	GRCh38			released	low read length, low read depth			
ENCFF971ISB	bigBed narrowPeak	peaks and background as input for IDR	ENCSR219MKK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				DEK-human	DNA					False	2016-04-21	ENCODE				1, 2							ENCFF364KRR	13230964	ENCODE Processing Pipeline	2c01e1c2f24d9ed5f265d71892ac31d3		https://www.encodeproject.org/files/ENCFF971ISB/@@download/ENCFF971ISB.bigBed	GRCh38			released	low read length, low read depth			
ENCFF335FFZ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR219MKK	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				DEK-human	DNA					False	2016-04-21	ENCODE				1, 2							ENCFF049NRL	336532	ENCODE Processing Pipeline	f21739076740d45b6b99d969b2de1c33		https://www.encodeproject.org/files/ENCFF335FFZ/@@download/ENCFF335FFZ.bigBed	GRCh38			released	low read length, low read depth			
ENCFF238KKN	bigBed narrowPeak	peaks	ENCSR000AOI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H4K20me1-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF345OLF	5176669	ENCODE Processing Pipeline	6e14d6b99d33f403d8dccb89ad90953e		https://www.encodeproject.org/files/ENCFF238KKN/@@download/ENCFF238KKN.bigBed	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF809WQI	bigBed narrowPeak	peaks	ENCSR000AOI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H4K20me1-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF441TQA	4516301	ENCODE Processing Pipeline	f14c71e4658f29d8f4393a92f3e1eb8e		https://www.encodeproject.org/files/ENCFF809WQI/@@download/ENCFF809WQI.bigBed	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF085TKP	bigBed narrowPeak	peaks	ENCSR000AOI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H4K20me1-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF274CAE	4859079	ENCODE Processing Pipeline	31e7756115ebba32a2b26c154ef2b5e4		https://www.encodeproject.org/files/ENCFF085TKP/@@download/ENCFF085TKP.bigBed	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF859YMZ	bigWig	signal p-value	ENCSR000AOI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H4K20me1-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF432JPE, ENCFF818YAG, ENCFF919JPY	807395916	ENCODE Processing Pipeline	ad38f9f8391d01474fab5e934e26865c		https://www.encodeproject.org/files/ENCFF859YMZ/@@download/ENCFF859YMZ.bigWig	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF557UWK	bigWig	signal p-value	ENCSR000AOI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H4K20me1-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF432JPE, ENCFF818YAG, ENCFF943SZD	907719305	ENCODE Processing Pipeline	b53d4e4d44db0ca59537ddeec57ef109		https://www.encodeproject.org/files/ENCFF557UWK/@@download/ENCFF557UWK.bigWig	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF441ENW	bigWig	signal p-value	ENCSR000AOI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H4K20me1-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF432JPE, ENCFF818YAG, ENCFF919JPY, ENCFF943SZD	914145657	ENCODE Processing Pipeline	6a263f974ace8a482b550134f878aebf		https://www.encodeproject.org/files/ENCFF441ENW/@@download/ENCFF441ENW.bigWig	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF557LCN	bigWig	fold change over control	ENCSR000AOI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H4K20me1-human	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF432JPE, ENCFF818YAG, ENCFF919JPY	338623247	ENCODE Processing Pipeline	d6014fc384cf24b71a96ffb719a763cb		https://www.encodeproject.org/files/ENCFF557LCN/@@download/ENCFF557LCN.bigWig	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF408GTM	bigWig	fold change over control	ENCSR000AOI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H4K20me1-human	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF432JPE, ENCFF818YAG, ENCFF943SZD	434119723	ENCODE Processing Pipeline	3eb9ca1e6eceaa61913eaf224ffef4eb		https://www.encodeproject.org/files/ENCFF408GTM/@@download/ENCFF408GTM.bigWig	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF324PJA	bigWig	fold change over control	ENCSR000AOI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H4K20me1-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF432JPE, ENCFF818YAG, ENCFF919JPY, ENCFF943SZD	662572053	ENCODE Processing Pipeline	80508b8b00724f00ab5b176f7f75617d		https://www.encodeproject.org/files/ENCFF324PJA/@@download/ENCFF324PJA.bigWig	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF682FPR	bigBed narrowPeak	replicated peaks	ENCSR000AOI	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H4K20me1-human	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF232EZY	1284109	ENCODE Processing Pipeline	aa5b55ed8ffb073c149c2c1e0a1d8fa5		https://www.encodeproject.org/files/ENCFF682FPR/@@download/ENCFF682FPR.bigBed	GRCh38			released	mild to moderate bottlenecking, low read length, moderate library complexity		insufficient read depth	
ENCFF874GEJ	bigBed narrowPeak	peaks	ENCSR340WQU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA					False	2016-11-08	ENCODE				1							ENCFF029YMX	2318820	ENCODE Processing Pipeline	a26a39147d535ad2aff75e8e3cb8b064		https://www.encodeproject.org/files/ENCFF874GEJ/@@download/ENCFF874GEJ.bigBed	GRCh38			released	mixed run types, mixed read lengths, low read length, inconsistent platforms			
ENCFF563WPJ	bigBed narrowPeak	peaks	ENCSR340WQU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF585WOR	2614327	ENCODE Processing Pipeline	da30d8e44e17ec152dcdca11554065a2		https://www.encodeproject.org/files/ENCFF563WPJ/@@download/ENCFF563WPJ.bigBed	GRCh38			released	mixed run types, mixed read lengths, low read length, inconsistent platforms			
ENCFF999NGH	bigBed narrowPeak	replicated peaks	ENCSR340WQU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF310XFO	2168290	ENCODE Processing Pipeline	7e275847fe2e1e1e6e0ab0975cb65615		https://www.encodeproject.org/files/ENCFF999NGH/@@download/ENCFF999NGH.bigBed	GRCh38			released	mixed run types, mixed read lengths, low read length, inconsistent platforms			
ENCFF592JVE	bigWig	fold change over control	ENCSR340WQU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA					False	2016-11-08	ENCODE				1							ENCFF432JPE, ENCFF766QNY, ENCFF818YAG	1403728449	ENCODE Processing Pipeline	fcb47c9d47cc7f57510999c633ac9b41		https://www.encodeproject.org/files/ENCFF592JVE/@@download/ENCFF592JVE.bigWig	GRCh38			released	mixed run types, mixed read lengths, low read length, inconsistent platforms			
ENCFF762NXT	bigWig	signal p-value	ENCSR340WQU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA					False	2016-11-08	ENCODE				2							ENCFF432JPE, ENCFF724BIL, ENCFF818YAG	1001508290	ENCODE Processing Pipeline	750c7d74c76b70c8f2b3384aab250efe		https://www.encodeproject.org/files/ENCFF762NXT/@@download/ENCFF762NXT.bigWig	GRCh38			released	mixed run types, mixed read lengths, low read length, inconsistent platforms			
ENCFF121NXU	bigWig	signal p-value	ENCSR340WQU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF432JPE, ENCFF724BIL, ENCFF766QNY, ENCFF818YAG	1562493397	ENCODE Processing Pipeline	1b885b31512000371890ae8ff1e05c1d		https://www.encodeproject.org/files/ENCFF121NXU/@@download/ENCFF121NXU.bigWig	GRCh38			released	mixed run types, mixed read lengths, low read length, inconsistent platforms			
ENCFF162GQQ	bigBed narrowPeak	peaks	ENCSR340WQU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA					False	2016-11-08	ENCODE				2							ENCFF850XBJ	2945246	ENCODE Processing Pipeline	01a450d14ad13b0dc1f15e7dd54e3125		https://www.encodeproject.org/files/ENCFF162GQQ/@@download/ENCFF162GQQ.bigBed	GRCh38			released	mixed run types, mixed read lengths, low read length, inconsistent platforms			
ENCFF347AHS	bigWig	signal p-value	ENCSR340WQU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA					False	2016-11-08	ENCODE				1							ENCFF432JPE, ENCFF766QNY, ENCFF818YAG	1450392497	ENCODE Processing Pipeline	f5e402931f2c3fb25b89b1b7c8f7377e		https://www.encodeproject.org/files/ENCFF347AHS/@@download/ENCFF347AHS.bigWig	GRCh38			released	mixed run types, mixed read lengths, low read length, inconsistent platforms			
ENCFF098COW	bigWig	fold change over control	ENCSR340WQU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA					False	2016-11-08	ENCODE				2							ENCFF432JPE, ENCFF724BIL, ENCFF818YAG	952849277	ENCODE Processing Pipeline	db3b86b315395e323fdcc9df9a9b9971		https://www.encodeproject.org/files/ENCFF098COW/@@download/ENCFF098COW.bigWig	GRCh38			released	mixed run types, mixed read lengths, low read length, inconsistent platforms			
ENCFF913SUG	bigWig	fold change over control	ENCSR340WQU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				H3K4me3-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF432JPE, ENCFF724BIL, ENCFF766QNY, ENCFF818YAG	1708300601	ENCODE Processing Pipeline	3a6405934773af18c522e22cb5a20d27		https://www.encodeproject.org/files/ENCFF913SUG/@@download/ENCFF913SUG.bigWig	GRCh38			released	mixed run types, mixed read lengths, low read length, inconsistent platforms			
ENCFF719TJE	bigWig	signal p-value	ENCSR680OFU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				EP300-human	DNA					False	2014-07-07	ENCODE				1							ENCFF278VUO, ENCFF459QXO	637792435	ENCODE Processing Pipeline	a88c227271907650bf5d96fec459cbe6		https://www.encodeproject.org/files/ENCFF719TJE/@@download/ENCFF719TJE.bigWig	GRCh38			released	antibody characterized with exemption, borderline replicate concordance, low read length, low read depth	experiment not submitted to GEO		
ENCFF798AEH	bigWig	signal p-value	ENCSR680OFU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				EP300-human	DNA					False	2014-07-07	ENCODE				2							ENCFF714ZPY, ENCFF946EJI	566245577	ENCODE Processing Pipeline	e3cd3edbc953f24f3cb8cd243b44a630		https://www.encodeproject.org/files/ENCFF798AEH/@@download/ENCFF798AEH.bigWig	GRCh38			released	antibody characterized with exemption, borderline replicate concordance, low read length, low read depth	experiment not submitted to GEO		
ENCFF605FWG	bigWig	signal p-value	ENCSR680OFU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				EP300-human	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF278VUO, ENCFF459QXO, ENCFF714ZPY, ENCFF946EJI	1033780592	ENCODE Processing Pipeline	b82297e029a1a02139258dc70f277c9b		https://www.encodeproject.org/files/ENCFF605FWG/@@download/ENCFF605FWG.bigWig	GRCh38			released	antibody characterized with exemption, borderline replicate concordance, low read length, low read depth	experiment not submitted to GEO		
ENCFF594CSB	bigWig	fold change over control	ENCSR680OFU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				EP300-human	DNA					False	2014-07-07	ENCODE				1							ENCFF278VUO, ENCFF459QXO	483407259	ENCODE Processing Pipeline	0766213c030e0a53b9169d03672a8572		https://www.encodeproject.org/files/ENCFF594CSB/@@download/ENCFF594CSB.bigWig	GRCh38			released	antibody characterized with exemption, borderline replicate concordance, low read length, low read depth	experiment not submitted to GEO		
ENCFF167BEA	bigWig	fold change over control	ENCSR680OFU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				EP300-human	DNA					False	2014-07-07	ENCODE				2							ENCFF714ZPY, ENCFF946EJI	392646945	ENCODE Processing Pipeline	59a4960b7ff2519a7fe6477c5852b80e		https://www.encodeproject.org/files/ENCFF167BEA/@@download/ENCFF167BEA.bigWig	GRCh38			released	antibody characterized with exemption, borderline replicate concordance, low read length, low read depth	experiment not submitted to GEO		
ENCFF949BRD	bigWig	fold change over control	ENCSR680OFU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				EP300-human	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF278VUO, ENCFF459QXO, ENCFF714ZPY, ENCFF946EJI	1011032651	ENCODE Processing Pipeline	93f9f0a255907ec06428a183d642d3fd		https://www.encodeproject.org/files/ENCFF949BRD/@@download/ENCFF949BRD.bigWig	GRCh38			released	antibody characterized with exemption, borderline replicate concordance, low read length, low read depth	experiment not submitted to GEO		
ENCFF341YIS	bigBed narrowPeak	peaks and background as input for IDR	ENCSR680OFU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				EP300-human	DNA					False	2014-07-07	ENCODE				1							ENCFF019BVT	11109972	ENCODE Processing Pipeline	9f06adfba72d0606c069a65f0072b93f		https://www.encodeproject.org/files/ENCFF341YIS/@@download/ENCFF341YIS.bigBed	GRCh38			released	antibody characterized with exemption, borderline replicate concordance, low read length, low read depth	experiment not submitted to GEO		
ENCFF130MDN	bigBed narrowPeak	peaks and background as input for IDR	ENCSR680OFU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				EP300-human	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF936QYC	13465697	ENCODE Processing Pipeline	f80906fe7dfbf5327217719225986b9d		https://www.encodeproject.org/files/ENCFF130MDN/@@download/ENCFF130MDN.bigBed	GRCh38			released	antibody characterized with exemption, borderline replicate concordance, low read length, low read depth	experiment not submitted to GEO		
ENCFF642XAV	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR680OFU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				EP300-human	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF979KQB	472130	ENCODE Processing Pipeline	c8b54ad3743894855f55eb5ef6f8165c		https://www.encodeproject.org/files/ENCFF642XAV/@@download/ENCFF642XAV.bigBed	GRCh38			released	antibody characterized with exemption, borderline replicate concordance, low read length, low read depth	experiment not submitted to GEO		
ENCFF215HTJ	bigBed narrowPeak	peaks and background as input for IDR	ENCSR680OFU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				EP300-human	DNA					False	2014-07-07	ENCODE				2							ENCFF868AOY	13147075	ENCODE Processing Pipeline	bed60a3c3c1fa3e27ef6c58476e1d533		https://www.encodeproject.org/files/ENCFF215HTJ/@@download/ENCFF215HTJ.bigBed	GRCh38			released	antibody characterized with exemption, borderline replicate concordance, low read length, low read depth	experiment not submitted to GEO		
ENCFF702ZNM	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR680OFU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				EP300-human	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF924KFU	818808	ENCODE Processing Pipeline	4cfd5b9409cc5abd1c15de3efa1e9bb3		https://www.encodeproject.org/files/ENCFF702ZNM/@@download/ENCFF702ZNM.bigBed	GRCh38			released	antibody characterized with exemption, borderline replicate concordance, low read length, low read depth	experiment not submitted to GEO		
ENCFF451FSR	bigWig	signal p-value	ENCSR634ZGP	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				UBTF-human	DNA					False	2016-07-28	ENCODE				1							ENCFF586NUV, ENCFF913BSN	1077740228	ENCODE Processing Pipeline	0e177376902a251090e3bd9e2069db92		https://www.encodeproject.org/files/ENCFF451FSR/@@download/ENCFF451FSR.bigWig	GRCh38			released	mild to moderate bottlenecking, borderline replicate concordance, low read depth, moderate library complexity			
ENCFF725QIM	bigWig	signal p-value	ENCSR634ZGP	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				UBTF-human	DNA					False	2016-07-28	ENCODE				2							ENCFF386EWJ, ENCFF960WSN	1062916050	ENCODE Processing Pipeline	33eae124c5f897fc0cf448340d9167c3		https://www.encodeproject.org/files/ENCFF725QIM/@@download/ENCFF725QIM.bigWig	GRCh38			released	mild to moderate bottlenecking, borderline replicate concordance, low read depth, moderate library complexity			
ENCFF307NRK	bigWig	signal p-value	ENCSR634ZGP	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				UBTF-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF386EWJ, ENCFF586NUV, ENCFF913BSN, ENCFF960WSN	1965508348	ENCODE Processing Pipeline	7fc56c1fb73cac09ffe67cb6f06221dc		https://www.encodeproject.org/files/ENCFF307NRK/@@download/ENCFF307NRK.bigWig	GRCh38			released	mild to moderate bottlenecking, borderline replicate concordance, low read depth, moderate library complexity			
ENCFF603EEW	bigWig	fold change over control	ENCSR634ZGP	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				UBTF-human	DNA					False	2016-07-28	ENCODE				1							ENCFF586NUV, ENCFF913BSN	1046273487	ENCODE Processing Pipeline	e47a6631bfabc0e74dcae58e06909788		https://www.encodeproject.org/files/ENCFF603EEW/@@download/ENCFF603EEW.bigWig	GRCh38			released	mild to moderate bottlenecking, borderline replicate concordance, low read depth, moderate library complexity			
ENCFF630LJH	bigWig	fold change over control	ENCSR634ZGP	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				UBTF-human	DNA					False	2016-07-28	ENCODE				2							ENCFF386EWJ, ENCFF960WSN	1291474105	ENCODE Processing Pipeline	bf5bd006004307efdf684dcc5c99a6f3		https://www.encodeproject.org/files/ENCFF630LJH/@@download/ENCFF630LJH.bigWig	GRCh38			released	mild to moderate bottlenecking, borderline replicate concordance, low read depth, moderate library complexity			
ENCFF538PUA	bigWig	fold change over control	ENCSR634ZGP	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				UBTF-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF386EWJ, ENCFF586NUV, ENCFF913BSN, ENCFF960WSN	2166788103	ENCODE Processing Pipeline	4f59d2e86fe8c3882d91f2461c0e9226		https://www.encodeproject.org/files/ENCFF538PUA/@@download/ENCFF538PUA.bigWig	GRCh38			released	mild to moderate bottlenecking, borderline replicate concordance, low read depth, moderate library complexity			
ENCFF778HGF	bigBed narrowPeak	peaks and background as input for IDR	ENCSR634ZGP	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				UBTF-human	DNA					False	2016-07-28	ENCODE				2							ENCFF537PGX	11312765	ENCODE Processing Pipeline	70a6e8d4781a741ded1bbffed08e721c		https://www.encodeproject.org/files/ENCFF778HGF/@@download/ENCFF778HGF.bigBed	GRCh38			released	mild to moderate bottlenecking, borderline replicate concordance, low read depth, moderate library complexity			
ENCFF569CWX	bigBed narrowPeak	peaks and background as input for IDR	ENCSR634ZGP	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				UBTF-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF417EEN	11268290	ENCODE Processing Pipeline	978a1f7b5943527b730c98e47e0a65f7		https://www.encodeproject.org/files/ENCFF569CWX/@@download/ENCFF569CWX.bigBed	GRCh38			released	mild to moderate bottlenecking, borderline replicate concordance, low read depth, moderate library complexity			
ENCFF927MYX	bigBed narrowPeak	peaks and background as input for IDR	ENCSR634ZGP	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				UBTF-human	DNA					False	2016-07-28	ENCODE				1							ENCFF161ZYQ	11372383	ENCODE Processing Pipeline	a187f30b30a98bcea0616e8cc9744921		https://www.encodeproject.org/files/ENCFF927MYX/@@download/ENCFF927MYX.bigBed	GRCh38			released	mild to moderate bottlenecking, borderline replicate concordance, low read depth, moderate library complexity			
ENCFF030TJV	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR634ZGP	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				UBTF-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF678AUZ	71177	ENCODE Processing Pipeline	658603807dd2f73cac8f991e8995d07b		https://www.encodeproject.org/files/ENCFF030TJV/@@download/ENCFF030TJV.bigBed	GRCh38			released	mild to moderate bottlenecking, borderline replicate concordance, low read depth, moderate library complexity			
ENCFF337ZPN	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR634ZGP	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				UBTF-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF834LQR	96982	ENCODE Processing Pipeline	92e63c356a0610f1ceed7351edac095c		https://www.encodeproject.org/files/ENCFF337ZPN/@@download/ENCFF337ZPN.bigBed	GRCh38			released	mild to moderate bottlenecking, borderline replicate concordance, low read depth, moderate library complexity			
ENCFF229RXV	bigWig	signal p-value	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NFE2L2-human	DNA					False	2016-08-31	ENCODE				1							ENCFF459QXO, ENCFF686TXK	597835270	ENCODE Processing Pipeline	a52a790d3cb3563287b1c0700468197e		https://www.encodeproject.org/files/ENCFF229RXV/@@download/ENCFF229RXV.bigWig	GRCh38			released	low read length, low read depth			
ENCFF707QJJ	bigWig	signal p-value	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NFE2L2-human	DNA					False	2016-08-31	ENCODE				2							ENCFF068LXE, ENCFF714ZPY	486837448	ENCODE Processing Pipeline	b148a365c15834ec365098b20078fe81		https://www.encodeproject.org/files/ENCFF707QJJ/@@download/ENCFF707QJJ.bigWig	GRCh38			released	low read length, low read depth			
ENCFF678XHN	bigWig	signal p-value	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NFE2L2-human	DNA					False	2016-08-31	ENCODE				1, 2							ENCFF068LXE, ENCFF459QXO, ENCFF686TXK, ENCFF714ZPY	909147571	ENCODE Processing Pipeline	41f67bb3aaddc2d7024b176b9bbf8090		https://www.encodeproject.org/files/ENCFF678XHN/@@download/ENCFF678XHN.bigWig	GRCh38			released	low read length, low read depth			
