geneID	geneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000012171	SEMA3B	6437.39525126309	-0.258339119729115	0.0754028923710521	-3.42611684519801	0.000612276928982185	0.0257640176438583
ENSG00000141076	UTP4	801.216905856229	-0.328872790771017	0.0961356381659002	-3.42092482086076	0.000624085813665787	0.0261022477473993
ENSG00000149532	CPSF7	2031.2266965285	-0.214345573100618	0.0626963066386937	-3.41879106748423	0.000629000040106209	0.0261740523429321
ENSG00000105755	ETHE1	307.308601151912	0.375757808734259	0.109941175154713	3.41780782500713	0.000631276631418651	0.0261740523429321
ENSG00000068796	KIF2A	1989.72453769909	0.287920142396132	0.0843353018822987	3.41399314367741	0.000640181867840573	0.0263770171975741
ENSG00000167601	AXL	1101.35045132643	0.448942941151557	0.131535153740243	3.41310234097672	0.000642278176196724	0.0263848637129598
ENSG00000105223	PLD3	3960.76420527063	0.383544274903757	0.112492480983155	3.40951032061592	0.000650796154483596	0.0266021230838975
ENSG00000174132	FAM174A	710.049604340431	0.430664997513072	0.126322386975178	3.40925316426846	0.000651409977278334	0.0266021230838975
ENSG00000168564	CDKN2AIP	932.217726386014	-0.308132679093135	0.0904755140108563	-3.40570244294121	0.000659940646240047	0.026837833150927
ENSG00000143545	RAB13	1054.41821568181	0.433585626802548	0.127473822505287	3.40136993055624	0.000670490273391387	0.0270620039207882
ENSG00000151498	ACAD8	1111.58985995007	-0.259099748265063	0.0762384557595891	-3.39854402458137	0.00067745558766156	0.0270857521040511
ENSG00000257727	CNPY2	7082.94040698089	0.381681930474058	0.112295724024716	3.39889994733948	0.000676574618916347	0.0270857521040511
ENSG00000126214	KLC1	2643.98502358654	-0.24839470627689	0.0731617945048929	-3.39514234113377	0.000685929291004605	0.0270857521040511
ENSG00000197006	METTL9	996.668247549129	0.325052896206868	0.0957101777278468	3.39622079828501	0.00068323221228565	0.0270857521040511
ENSG00000147853	AK3	2723.3220695689	0.234314157773393	0.0690210300834467	3.39482267201904	0.000686730640604012	0.0270857521040511
ENSG00000124795	DEK	10743.8845098718	-0.189826050564899	0.0559313426272098	-3.39391192215992	0.00068901849084766	0.0270987840548154
ENSG00000134684	YARS	8205.56419773492	0.183919083836779	0.0542057942996966	3.39297830080517	0.000691371147361708	0.027114283750922
ENSG00000182759	MAFA	816.218493214178	-0.377134807071021	0.111219066645621	-3.39091864772335	0.00069658774877148	0.0272416971581705
ENSG00000062598	ELMO2	582.154955226998	-0.313405192603784	0.0926397310242849	-3.38305378414394	0.000716845921279098	0.0279549716455995
ENSG00000105677	TMEM147	3684.30170213259	0.407669701534147	0.120686570653588	3.37792100087341	0.000730360593514605	0.0282433297670843
ENSG00000139154	AEBP2	2689.04014065702	-0.19775512827018	0.0586438458328697	-3.37213778294429	0.000745871244857903	0.0284840982642871
ENSG00000127527	EPS15L1	591.659847362809	-0.433351390791091	0.12855996442814	-3.3708113775445	0.000749471543650915	0.0284840982642871
ENSG00000115944	COX7A2L	2656.82025753783	0.35236982762344	0.10454418642772	3.37053488734224	0.000750224058449185	0.0284840982642871
ENSG00000044115	CTNNA1	28419.4373467043	-0.215678219696233	0.0640089678556861	-3.36950003915856	0.000753046804733393	0.0284840982642871
ENSG00000174227	PIGG	1751.36091966241	-0.275252542162376	0.0817483811277143	-3.36707025099804	0.000759713325760868	0.028657959896004
ENSG00000188529	SRSF10	9766.74317152715	-0.209844775306696	0.062481211544056	-3.35852602920052	0.000783593411004237	0.0290055272244456
ENSG00000142731	PLK4	1539.68392913205	-0.270071555540123	0.0804339875744381	-3.35767955418329	0.000785996758276645	0.0290169043242183
ENSG00000283447	NDUFS1	4273.04932493513	0.257745043970866	0.076950124628283	3.34950781712096	0.000809552712760626	0.0298070419028141
ENSG00000023228	NDUFS1	4273.68323925176	0.257826002859561	0.0770384744927311	3.34671739747246	0.000817745303843546	0.0299245787926291
ENSG00000106688	SLC1A1	929.92909966302	0.394939408995299	0.118067379976247	3.34503407354981	0.000822724623543959	0.0299245787926291
ENSG00000169962	TAS1R3	373.729235713686	-0.345343972939143	0.103303441067208	-3.34300551241528	0.000828762535353727	0.0300350485325576
ENSG00000104611	SH2D4A	1339.46560402116	-0.306780956314088	0.0919240954803823	-3.33732907254507	0.000845877326080561	0.0304871704893186
ENSG00000162664	ZNF326	1390.17665274931	-0.276309161865932	0.0828754692988535	-3.33402832229578	0.000855979414009522	0.0306206175905628
ENSG00000173726	TOMM20	9796.38281914508	0.296023782365602	0.0888208631255149	3.33281812345466	0.000859711226468622	0.0306450962679451
ENSG00000147027	TMEM47	4657.22601595584	0.366161655002097	0.11012723624305	3.32489643337622	0.000884513850929185	0.0313176720006743
ENSG00000274780	PHRF1	2177.94085021219	-0.254266553285794	0.0765460753328499	-3.32174513428875	0.000894563647000914	0.0315927018598996
ENSG00000246705	H2AFJ	1425.10599128485	0.470620526112116	0.141909384600358	3.31634533852336	0.00091203052821546	0.0321276097522006
ENSG00000112877	CEP72	1935.32932325563	-0.226200506613619	0.0684068521365498	-3.30669369439907	0.000944040585105289	0.0330032774247415
ENSG00000168710	AHCYL1	13621.2907756322	0.184090235657191	0.0557919389691054	3.29958483355687	0.000968279570607571	0.0332806453668726
ENSG00000141956	PRDM15	1656.71254123519	0.293619790399655	0.0889734210784611	3.30008430428596	0.000966557885276102	0.0332806453668726
ENSG00000127191	TRAF2	3375.72768200441	-0.240015704453731	0.0727445232596616	-3.29943332774338	0.000968802375241956	0.0332806453668726
ENSG00000143324	XPR1	5084.17345859384	0.293748943309623	0.089442699685061	3.28421374068482	0.00102267330451391	0.0348202741911057
ENSG00000167904	TMEM68	1241.19529361419	0.266623169064597	0.0811901247077578	3.28393594694307	0.00102368185465039	0.0348202741911057
ENSG00000186522	SEPT10	2137.82179665905	0.242064119386301	0.0737667577878342	3.28147971587038	0.00103263951545057	0.0349533858643464
ENSG00000117385	P3H1	3117.05467118346	0.365454016941466	0.111514851702491	3.2771779844756	0.00104850252863916	0.0350307826917684
ENSG00000117360	PRPF3	3614.14921615765	-0.168687700797847	0.0514761532684705	-3.27700673199233	0.00104913867951027	0.0350307826917684
ENSG00000185432	METTL7A	6104.72327660479	0.321612486678853	0.0981371738190994	3.27717290159278	0.00104852140486179	0.0350307826917684
ENSG00000187498	COL4A1	3292.24571495038	0.288829617674446	0.0881452991199779	3.27674442719071	0.00105011375448453	0.0350307826917684
ENSG00000184470	TXNRD2	2197.14518798858	-0.29652237963709	0.090457537387584	-3.27802843412129	0.00104534865082854	0.0350307826917684
ENSG00000171848	RRM2	2833.72581775813	-0.369903456932721	0.112978017390061	-3.27411885495933	0.00105992019502866	0.0352729211057134
ENSG00000095794	CREM	3513.72261666029	0.336034071515938	0.102698615393422	3.27204091533898	0.00106774122723988	0.0353136838234624
ENSG00000103528	SYT17	724.273569438088	0.300261309715659	0.0917735979083712	3.27176134050499	0.0010687975673238	0.0353136838234624
ENSG00000154217	PITPNC1	328.40687629192	0.469725566182388	0.14372075716183	3.2683209820101	0.00108187593820797	0.0354916836221592
ENSG00000071073	MGAT4A	781.88744474245	0.462769700080252	0.141628272791446	3.2674951897613	0.00108503710286043	0.0355112379479901
ENSG00000121900	TMEM54	590.14685433856	0.365999700342334	0.112140423538328	3.26376242209608	0.00109943315119843	0.035711918826001
ENSG00000128739	SNRPN	3226.3879520897	0.30324370948553	0.0929273706792034	3.26323350450067	0.00110148723914349	0.035711918826001
ENSG00000075218	GTSE1	1633.21227472863	-0.219734533670209	0.0673136878256409	-3.26433658247006	0.00109720736999256	0.035711918826001
ENSG00000174996	KLC2	1038.56834560812	-0.346046742210705	0.106174031275588	-3.25924087136237	0.00111710778791073	0.036133738822047
ENSG00000237190	CDKN2AIPNL	907.201644229934	0.26987202130207	0.0829689119929816	3.25268844461765	0.00114318765528392	0.0366349303234969
ENSG00000100162	CENPM	788.592615698892	-0.267882885360233	0.0826322983453216	-3.241866567002	0.00118749607374441	0.03779240378142
ENSG00000237649	KIFC1	969.166107215767	-0.262787066141689	0.0811152816629772	-3.23967396468563	0.00119666443884502	0.0379098912846005
ENSG00000102854	MSLN	2721.15073110996	-0.371275300719731	0.114753003399624	-3.2354299209649	0.00121459696690117	0.038193920163023
ENSG00000233450	KIFC1	969.16895170705	-0.262408638294138	0.0811169011651297	-3.2349440686837	0.00121666561628815	0.038193920163023
ENSG00000196704	AMZ2	1304.32969607363	0.370503090213483	0.114609609793908	3.23274017667214	0.00122609021633154	0.0383160111848619
ENSG00000133302	SLF1	13774.4325323063	-0.177724694765456	0.0550208019321476	-3.23013639431553	0.0012373117551198	0.0384929077255697
ENSG00000106665	CLIP2	764.550499767024	0.246695934764881	0.0764241081614341	3.22798578484911	0.00124665168979013	0.0386099462940818
ENSG00000107443	CCNJ	452.106406694195	0.327457168889825	0.1014934780904	3.22638631615481	0.00125364022888899	0.0386307554013528
ENSG00000047230	CTPS2	2057.0181934361	0.219558058185886	0.068060652234241	3.2259176334403	0.00125569488085877	0.0386307554013528
ENSG00000166851	PLK1	2055.06451678324	-0.317078510715809	0.0986058968774888	-3.21561408350412	0.00130165745780186	0.0397795714035519
ENSG00000138078	PREPL	3962.59198621218	0.201181438307152	0.0625831493942044	3.21462630523645	0.00130614438607755	0.0398287728653253
ENSG00000109689	STIM2	745.541083750809	0.351527883130911	0.109542680622239	3.20904948768933	0.00133174568126718	0.0402007203547714
ENSG00000101972	STAG2	15401.4972083607	-0.186707464787441	0.0582753380928678	-3.20388471174381	0.00135586758590108	0.040805719259162
ENSG00000143543	JTB	5085.02422968416	0.343860620879184	0.107432975920517	3.20069902125382	0.00137094654448098	0.0410986415630636
ENSG00000100243	CYB5R3	1044.60467685089	-0.29060435407503	0.0907975533830676	-3.20057472087374	0.00137153802384682	0.0410986415630636
ENSG00000141519	CCDC40	396.511525108037	0.360007922496334	0.112534272310726	3.19909584079676	0.00137859330864399	0.0412208331854588
ENSG00000137831	UACA	832.363675458044	0.382770100365325	0.119739049825217	3.19670233665669	0.00139008294333213	0.0412967988572747
ENSG00000159692	CTBP1	4141.75384955511	-0.171578677778913	0.0536661045619359	-3.19715170645365	0.00138791910492631	0.0412967988572747
ENSG00000163694	RBM47	1058.22596432729	-0.249527793451613	0.0780481739383176	-3.19709969958833	0.00138816937316117	0.0412967988572747
ENSG00000104953	TLE6	306.723476648917	0.405672155940985	0.127094554165643	3.19189251344532	0.00141343920484351	0.0419007545007572
ENSG00000119689	DLST	1842.17172998661	-0.202388774185532	0.0634901828186845	-3.18771761554877	0.00143400506273313	0.0423291387814019
ENSG00000142552	RCN3	1610.0920126971	0.470956869235379	0.147927685226934	3.18369660495187	0.00145407330255215	0.0428301931926213
ENSG00000153310	FAM49B	3294.04249935425	-0.20530113322354	0.0645201133366019	-3.18197105687776	0.00146276435624676	0.0429036223472038
ENSG00000072954	TMEM38A	1205.18714035135	0.328734649395958	0.103442157157756	3.17795624558193	0.00148317131547068	0.0434101980790193
ENSG00000137699	TRIM29	413.837378242773	-0.342923508658591	0.107989760613644	-3.17551874094316	0.00149568860002468	0.0435922378499824
ENSG00000127564	PKMYT1	1848.35566295413	-0.230798999655055	0.0727095564139843	-3.17425949267193	0.00150219326109092	0.0435982463449533
ENSG00000143319	ISG20L2	1125.74507306406	-0.340024390081494	0.107221395564607	-3.17123637769302	0.00151791572321609	0.0436736099735007
ENSG00000169604	ANTXR1	2557.93937379077	0.297286034804052	0.0937505597844211	3.17103210356993	0.00151898354975383	0.0436736099735007
ENSG00000114999	TTL	3824.31301138176	-0.170939027184278	0.0538934733406359	-3.17179459011393	0.00151500123829357	0.0436736099735007
ENSG00000075223	SEMA3C	1259.47419806162	0.342100837954993	0.107815942695773	3.17300790032795	0.00150868419042015	0.0436736099735007
ENSG00000054118	THRAP3	6732.65378822053	-0.173581792273819	0.0547913930930522	-3.16804852869911	0.00153465901201392	0.0438963209965303
ENSG00000112576	CCND3	1098.919739601	-0.302632729619335	0.0956388337775478	-3.1643289411417	0.00155441005633079	0.0441216515300798
ENSG00000165591	FAAH2	1604.38708513296	0.34251151068209	0.108247038976493	3.16416517182027	0.00155528502937583	0.0441216515300798
ENSG00000116406	EDEM3	4820.6666240357	0.225680101846743	0.0714204970496014	3.15987862265938	0.00157834876722531	0.0445532117001355
ENSG00000143224	PPOX	1086.57859910148	0.3027671352423	0.0960648844280096	3.15169416009855	0.00162326200612909	0.0456756894570143
ENSG00000138614	VWA9	974.294671789543	0.278191304425671	0.0883867715649536	3.14743144816908	0.00164711723210658	0.04616948574311
ENSG00000011422	PLAUR	1026.93567939791	0.294895078282919	0.0937781873417801	3.1446020299812	0.00166312905429458	0.0464200778783349
ENSG00000157827	FMNL2	1606.37102245558	0.23470828600581	0.0747819075080315	3.1385704621215	0.00169774111813283	0.0472405888556982
ENSG00000113269	RNF130	1334.76697646585	0.325359912525434	0.103732375307824	3.13653198010683	0.00170958790932569	0.0472405888556982
ENSG00000186871	ERCC6L	1528.55032649259	-0.268572921156629	0.0856118884901373	-3.13709843215956	0.00170628832537166	0.0472405888556982
ENSG00000141756	FKBP10	7274.99688030581	0.340159617379413	0.10849943738275	3.13512793784767	0.00171779177355186	0.0472897195000203
ENSG00000111653	ING4	751.474974426584	0.303692524838068	0.0968943074945052	3.13426590984502	0.00172284655326882	0.0473235866735189
ENSG00000130640	TUBGCP2	2435.02528122248	-0.297575267239623	0.0950277434840333	-3.13145673389185	0.0017394141366694	0.0476840580357448
ENSG00000071127	WDR1	3691.17367784342	-0.272489304344329	0.0871516638645623	-3.12661046572547	0.00176834057080942	0.0482858123516482
ENSG00000088451	TGDS	813.666289718142	0.262539769049933	0.0840099334709072	3.12510388001736	0.00177742279568938	0.0484382700463068
ENSG00000160299	PCNT	2855.7836402402	-0.357434984804743	0.114429231724417	-3.12363352806181	0.00178632791766325	0.0485853117723576
ENSG00000120053	GOT1	2544.36409904433	0.253646541157111	0.0812579342627878	3.12149876142334	0.00179933004859222	0.048611328826614
ENSG00000067182	TNFRSF1A	2421.88890529807	-0.292670621707873	0.0937547995058313	-3.12166015233886	0.00179834404080559	0.048611328826614
ENSG00000145623	OSMR	4707.8221511946	0.187398045117154	0.0600523240617046	3.12057939547185	0.00180495634131953	0.048611328826614
ENSG00000205808	PLPP6	771.703254636198	0.339417323245005	0.108814107134209	3.11924007083361	0.00181318161601078	0.0486199495597244
ENSG00000042286	AIFM2	951.381064151345	-0.252810274555183	0.0811270130704202	-3.11622806001421	0.00183180545215379	0.0488622633518632
ENSG00000114796	KLHL24	3417.90104723515	0.254327027027196	0.0817212429187517	3.11212871884549	0.00185743491972004	0.0494506327473158
ENSG00000143753	DEGS1	3124.63511442364	-0.367277140458128	0.118166445843272	-3.10813393630592	0.00188272722980706	0.0499319459184846
ENSG00000258659	TRIM34	225.59246780983	0.453799790790042	0.146139051511632	3.1052602716114	0.00190111657750629	0.0502861250535635
ENSG00000050820	BCAR1	854.317278299552	-0.272163023281214	0.0876555884817712	-3.10491353711934	0.00190334654204473	0.0502861250535635
ENSG00000196850	PPTC7	1310.16859117415	-0.266910240841444	0.0860779285018209	-3.10079767818527	0.00193000112488978	0.0507000675008997
ENSG00000142178	SIK1	12808.9844280165	-0.19727497164011	0.0638074425982	-3.09172352953189	0.00198998093971417	0.0518819136146949
ENSG00000153443	UBALD1	398.94262325716	-0.324434279900631	0.105023620115219	-3.08915536852283	0.00200726437187778	0.0522341503087894
ENSG00000172638	EFEMP2	341.713646645613	0.391585202137803	0.127012673056396	3.08304039836978	0.00204897337559812	0.053119826613821
ENSG00000130726	TRIM28	14132.3798945681	-0.271599740372494	0.0882526696794667	-3.07752435545511	0.00208727780986052	0.0539767080931806
ENSG00000169297	NR0B1	317.405346403075	0.355363302997681	0.115525825167953	3.07605076597416	0.00209762127666362	0.0539767080931806
ENSG00000085978	ATG16L1	851.139265181056	-0.253309931167869	0.0823808991545315	-3.07486242281364	0.00210599675195173	0.0540072805733898
ENSG00000281089	ATG16L1	851.153967465466	-0.251726682815693	0.0818830137727311	-3.07422347099203	0.00211051277016786	0.0540072805733898
ENSG00000277401	TJP1	2067.67417793953	0.240907781142867	0.0784607754817526	3.07042314664471	0.00213755690528617	0.0545984092191545
ENSG00000117151	CTBS	335.119717702984	0.368928741674757	0.120301027876543	3.06671312944527	0.00216426455569986	0.0550054343219288
ENSG00000117597	DIEXF	1663.18682415838	-0.196179663206467	0.0640674201487109	-3.06208151898581	0.00219803583055151	0.0556992493438071
ENSG00000124762	CDKN1A	1014.26404904902	0.282677451695121	0.0923266847975224	3.0617091073404	0.00220077213168611	0.0556992493438071
ENSG00000262795	IFNGR2	617.703725802821	0.351118479433035	0.114712004867492	3.06086952136026	0.00220695246157239	0.0557537406532997
ENSG00000156509	FBXO43	298.024433792792	-0.33422023709118	0.109251072368483	-3.05919410991151	0.00221933300701132	0.0559643827851816
ENSG00000228594	FNDC10	439.252099048676	0.348798216224483	0.114094453285326	3.05710055292709	0.00223489291222594	0.0561521914280508
ENSG00000147475	ERLIN2	3772.62345848556	-0.396388518219634	0.129708768687083	-3.05598859839543	0.00224319785864027	0.0562587520924202
ENSG00000141295	SCRN2	1564.60420694419	0.281729751874577	0.092261359677095	3.05360502880731	0.0022610955781581	0.0564010940252626
ENSG00000164754	RAD21	12542.3131295985	-0.140704624901199	0.0460774898291299	-3.05365212868532	0.00226074065170642	0.0564010940252626
ENSG00000117862	TXNDC12	2875.42863354575	0.35020550439314	0.114916416390726	3.04748020685235	0.00230768723393842	0.0574597519184236
ENSG00000115306	SPTBN1	38209.2673350994	-0.196754104430558	0.0645883967693468	-3.04627633246869	0.00231694789875412	0.0575867624961438
ENSG00000155008	APOOL	810.34081918041	0.281740658424319	0.0925730796348039	3.04344048546048	0.00233889699561615	0.057924311283202
ENSG00000160781	PAQR6	1219.10520736551	0.27111561703834	0.0891990294002567	3.03944581977211	0.002370138300065	0.0585932046894641
ENSG00000140534	TICRR	3161.67642282824	-0.278456901682935	0.0917040973360489	-3.03647175831775	0.00239364530993196	0.0590688514629198
ENSG00000091490	SEL1L3	1596.78571477006	0.414725011184376	0.136753424024205	3.03264809743243	0.00242418112500958	0.0596098818732375
ENSG00000273352	RP11-61L19.3	188.504999360093	-0.41425855589671	0.136848874202748	-3.02712432462518	0.00246892391018539	0.0603883085028385
ENSG00000165389	SPTSSA	3078.55548522965	0.309356698979572	0.102218012257323	3.02644017573732	0.00247451782282452	0.060418385783391
ENSG00000138594	TMOD3	2730.90619394656	-0.271630182331377	0.0897808296808233	-3.02548086598264	0.00248238110771019	0.0605036691111618
ENSG00000169891	REPS2	799.39340516428	0.393573811866485	0.130170098049462	3.02353472697651	0.0024984035265593	0.0607871677006801
ENSG00000155256	ZFYVE27	2491.26930925066	-0.146307822082766	0.0484471329715846	-3.01994799503573	0.00252818091485053	0.0614037483950715
ENSG00000176953	NFATC2IP	2124.94782936754	-0.213781931566589	0.0709420862959791	-3.01347116681435	0.00258277582489603	0.0620762995136469
ENSG00000135974	C2orf49	1670.7535229564	0.286852526338221	0.0952871391340116	3.01040128757347	0.00260902738456316	0.0625985703845623
ENSG00000163521	GLB1L	242.964302998605	0.443885637126454	0.147587807803439	3.00760370204585	0.00263316267926348	0.0630683462486568
ENSG00000088247	KHSRP	3644.13852912714	-0.292172493136083	0.0971989717668414	-3.00592164531267	0.00264777216866942	0.0631995825914818
ENSG00000029363	BCLAF1	9250.41682301154	-0.16623024476135	0.0552957209480301	-3.00620449306705	0.00264531032662399	0.0631995825914818
ENSG00000088766	CRLS1	1652.02872156678	0.201836994939023	0.0672195665396179	3.00265243186393	0.0026763790305713	0.0634647528691465
ENSG00000172183	ISG20	1496.22445502937	0.289014310865433	0.096365314229472	2.99915289205835	0.00270731411919464	0.0639803952379658
ENSG00000167920	TMEM99	325.216783596773	0.446419351914507	0.148957117084816	2.9969655740606	0.00272681504752449	0.0642007270713079
ENSG00000117448	AKR1A1	3462.79758463375	0.212260600085365	0.0708422509929436	2.99624302037646	0.00273328508489471	0.0642438008748426
ENSG00000198242	RPL23A	9841.61027974264	0.232346778402098	0.0776491406252832	2.99226464750395	0.00276916092452368	0.0646479997286777
ENSG00000116044	NFE2L2	2130.92411291689	-0.192226934684822	0.0642931042522301	-2.98985306310132	0.00279111676695213	0.0649415470952694
ENSG00000117118	SDHB	4497.59645274261	0.27708820268459	0.0927084103890204	2.98881408409313	0.00280062487757569	0.0649444737104821
ENSG00000198951	NAGA	2064.77116423513	0.347197649330561	0.116158124795462	2.98900873220816	0.00279884132652896	0.0649444737104821
ENSG00000104408	EIF3E	23414.4387574446	0.213893316668327	0.0716196312343752	2.98651798371261	0.00282174241176553	0.0652156960742605
ENSG00000131584	ACAP3	4213.76531444623	-0.253203830324698	0.0848166686441333	-2.98530742096308	0.00283293455919946	0.0653652433959288
ENSG00000088682	COQ9	2250.18007157912	0.161042450761125	0.0539773361374184	2.98351979340244	0.00284953604247614	0.0656388967920793
ENSG00000111057	KRT18	34834.3241021175	-0.368982118244525	0.123736972871126	-2.98198759580798	0.00286383601961462	0.0658587140457555
ENSG00000153904	DDAH1	949.225687882691	-0.293405161707449	0.0984783120772323	-2.97938861378274	0.00288824217074339	0.0660012672134641
ENSG00000092470	WDR76	1570.5759452851	-0.256824954030724	0.0861770191609499	-2.9802023385267	0.00288058042025205	0.0660012672134641
ENSG00000164967	RPP25L	976.630806350865	0.377910262854943	0.1269740466646	2.97627958454523	0.00291768733424319	0.0665444208488678
ENSG00000101161	PRPF6	2960.57975051997	-0.22655386072606	0.0761832830605139	-2.97380017800105	0.0029413655160331	0.0669741187565169
ENSG00000185515	BRCC3	1254.96611821541	-0.225933214454876	0.0759940715821582	-2.97303736661375	0.00294868551393697	0.0670305455746197
ENSG00000002834	LASP1	3885.0748771437	-0.196334887225967	0.0660568103169144	-2.97221264974845	0.00295661826015911	0.0671006937600699
ENSG00000101574	METTL4	703.936993592116	-0.331288673135001	0.111534616472729	-2.97027670522365	0.00297531619377576	0.0674145292743563
ENSG00000150054	MPP7	791.241832540244	0.289303311916557	0.0975936654490312	2.96436567461078	0.00303307627887353	0.0684990342654571
ENSG00000104228	TRIM35	578.944692067812	-0.484616909263932	0.163791424510618	-2.95874409000281	0.00308895502419213	0.0693791951587468
ENSG00000068394	GPKOW	1695.33223103784	0.305042825594048	0.103140198609716	2.95755515023133	0.00310089272774253	0.0694640112020512
ENSG00000100744	GSKIP	854.291103652975	-0.322142563937475	0.109062553254651	-2.95374126429354	0.00313947099343039	0.0699955626432918
ENSG00000101367	MAPRE1	3467.01556293162	-0.245344520897117	0.0830687960253466	-2.95351001382342	0.00314182415051319	0.0699955626432918
ENSG00000223705	NSUN5P1	3263.24208147844	0.298258648929118	0.100994616643172	2.95321333792382	0.00314484541780753	0.0699955626432918
ENSG00000197930	ERO1A	6636.73246207894	0.218867870002625	0.0741585360533674	2.95135100624316	0.00316387147220652	0.0703059978510868
ENSG00000165887	ANKRD2	154.322559876048	-0.60350259813647	0.204774179744172	-2.94716159474029	0.00320705561937643	0.0710363653388176
ENSG00000168924	LETM1	4205.67007581419	-0.237777192490314	0.0806934593019688	-2.94667243847497	0.00321213267134498	0.0710363653388176
ENSG00000196743	GM2A	1712.38536256366	0.4126018532432	0.140074509185443	2.94558842749155	0.00322340995124696	0.0711720691627798
ENSG00000143458	GABPB2	1272.79762507569	-0.202834003062622	0.0688912470873993	-2.94426377280259	0.00323723969245313	0.0711961903037551
ENSG00000110013	SIAE	1213.23387963591	0.292341629612863	0.0993154673104373	2.94356596741442	0.00324454668426376	0.0711961903037551
ENSG00000172828	CES3	4039.38897285401	-0.191248627110517	0.0649892855210706	-2.94277165192885	0.00325288255724067	0.0711961903037551
ENSG00000173611	SCAI	1093.18806610373	0.284961466608318	0.0968582220071958	2.94204725941746	0.00326050163627425	0.0711961903037551
ENSG00000269190	FBXO17	513.44407496724	0.274484290685203	0.0934078037942271	2.93855844517957	0.00329742480713952	0.0715510172884632
ENSG00000282954	FBXO17	513.388305408606	0.274387106099067	0.0933529996908001	2.93924252041049	0.00329015515333498	0.0715510172884632
ENSG00000163349	HIPK1	3547.88852377036	-0.191384656638221	0.0651554322975472	-2.93735533461307	0.00331024574218013	0.0716677886013776
ENSG00000044090	CUL7	1728.86098188031	0.256165612960746	0.0872177119930661	2.93708246991289	0.00331315983132633	0.0716677886013776
ENSG00000198231	DDX42	3648.76314983736	-0.187526467990606	0.0638786826863951	-2.9356658607261	0.00332832625572914	0.0718518482712525
ENSG00000181751	C5orf30	1134.34277985928	0.216019155615649	0.0735930755220779	2.93531903760216	0.00333204901691304	0.0718518482712525
ENSG00000140105	WARS	4612.2237847281	0.227251422951153	0.0774489913075225	2.93420765221871	0.00334400406595512	0.0718857023122401
ENSG00000160360	GPSM1	1419.32998503592	0.217561374332181	0.074240413546311	2.93049787763462	0.00338419305406416	0.0720781056007142
ENSG00000079150	FKBP7	275.352887117453	0.470817086086191	0.160757662273664	2.92873807336598	0.00340341085065447	0.0723760673063908
ENSG00000137075	RNF38	589.380352367037	-0.372337808496163	0.127187906478135	-2.92746235712412	0.00341740426456367	0.072451063765114
ENSG00000137834	SMAD6	514.200758301411	-0.308990867262632	0.105611786480073	-2.92572332654303	0.00343656417061808	0.0724513835219752
ENSG00000108828	VAT1	3704.83233700726	0.277070938411276	0.094699648339197	2.92578634947891	0.0034358681063723	0.0724513835219752
ENSG00000124356	STAMBP	3187.03200708941	0.187394614663018	0.0640542405502881	2.92556141565517	0.00343835300302931	0.0724513835219752
ENSG00000111737	RAB35	1753.28892236308	-0.348970289797884	0.119314017458018	-2.92480546068841	0.00344671620663768	0.0725172327730882
ENSG00000239779	WBP1	1079.76240870939	0.359506572534281	0.123023123492427	2.92226828850114	0.00347492072443752	0.0727788237656779
ENSG00000148204	CRB2	228.746494339232	-0.444230669783657	0.151990742853669	-2.92274819796984	0.00346956974838997	0.0727788237656779
ENSG00000154359	LONRF1	492.090040884514	0.423265324885448	0.14526004897609	2.91384539568148	0.00357006663449891	0.0744337386867513
ENSG00000134504	KCTD1	612.981484572466	-0.258633705774923	0.0888444060689874	-2.91108598974813	0.00360174878699681	0.0749813687326074
ENSG00000125351	UPF3B	998.835752819989	-0.20888323314916	0.0717919445879988	-2.90956366132585	0.00361933667304089	0.0752343797320992
ENSG00000106049	HIBADH	1117.46749027871	0.237672472442548	0.0817535422497121	2.90718256239698	0.00364700285295085	0.0754695179316166
ENSG00000135829	DHX9	18134.1893944032	-0.214084222777373	0.0738256504098561	-2.89986233224966	0.00373326587146358	0.0765679003326546
ENSG00000198774	RASSF9	1779.46627240696	0.158183778388947	0.0545468495110192	2.89996177243915	0.00373208172758574	0.0765679003326546
ENSG00000112679	DUSP22	653.701321286852	-0.277564447194933	0.0956861611169572	-2.90077942259243	0.00372235800417564	0.0765679003326546
ENSG00000101294	HM13	1873.68083194192	-0.235583394693842	0.0813055047047028	-2.89750854569402	0.00376139490682557	0.0769169144609944
ENSG00000131788	PIAS3	485.578789118915	0.379393269124125	0.130986169917404	2.89643761141623	0.00377425680350898	0.0770033490672818
ENSG00000187266	EPOR	398.105823687237	0.342415159010114	0.118275829231914	2.8950560840179	0.0037909079539254	0.0771784260502106
ENSG00000186326	RGS9BP	129.344880627062	0.498666054838146	0.17254554623634	2.89005463030098	0.0038517488363346	0.0781871127422524
ENSG00000102081	FMR1	2830.9423655453	-0.193765035663302	0.0671230151683366	-2.88671531183995	0.00389286289816629	0.0787906344476814
ENSG00000143578	CREB3L4	792.569065495179	0.308145402317009	0.106894312890272	2.88271091309902	0.00394269091384252	0.0793351933302848
ENSG00000122971	ACADS	502.758827301228	0.389562925079988	0.135225383036901	2.88084172017973	0.00396614757151566	0.0795758651884969
